,ImageId,CellId,Cell_CCR4Sm149Di_Sm149,Cell_CD15Dy164Di_Dy164,Cell_CD16Nd146Di_Nd146,Cell_CD206Tm169Di_Tm169,Cell_CD20Sm147Di_Sm147,Cell_CD30Ho165Di_Ho165,Cell_CD31Nd144Di_Nd144,Cell_CD34Sm152Di_Sm152,Cell_CD3Er170Di_Er170,Cell_CD45RAGd155Di_Gd155,Cell_CD45ROYb173Di_Yb173,Cell_CD4Gd156Di_Gd156,Cell_CD68Tb159Di_Tb159,Cell_CD8Dy162Di_Dy162,Cell_CXCR3Nd142Di_Nd142,Cell_CXCR5Yb171Di_Yb171,Cell_DNA2Ir191Di_Ir191,Cell_DNAIr193Di_Ir193,Cell_EphrinB2Er166Di_Er166,Cell_FOXP3Dy163Di_Dy163,Cell_GranzymBEr167Di_Er167,Cell_HLADRYb174Di_Yb174,Cell_Histone3Gd160Di_Gd160,Cell_ICOSNd148Di_Nd148,Cell_Ki67Er168Di_Er168,Cell_Lag3Eu153Di_Eu153,Cell_MembraneIn115Di_In115,Cell_PD1NAT105Lu175Di_Lu175,Cell_PDL1Nd150Di_Nd150,Cell_PDL2Yb172Di_Yb172,Cell_TbetNd145Di_Nd145,Cell_Tim3Sm154Di_Sm154,Cell_VimentinNd143Di_Nd143,Cell_pStat3Gd158Di_Gd158,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,neighbour_4_CellId9,neighbour_4_CellId10,neighbour_4_CellId11,Phenograph2387869802
1,372149,1,4.257142857,0.628571429,0.485714286,3.428571429,0.428571429,0.228571429,0.457142857,0.314285714,3.514285714,12.4,13.85714286,8.771428571,14.8,2.142857143,37.08571429,0.971428571,18.25714286,30.54285714,1.257142857,0.685714286,23.54285714,1.285714286,168.8571429,3.371428571,1.371428571,0.342857143,8.6,0.2,0.685714286,2.342857143,0.771428571,2.142857143,8.971428571,2.2,35,0.894283984,1,0.972222222,1,20.551,10.17941605,4.555287618,1.952089732,491.8857143,2.457142857,0.272727273,2,44,86,0,0,0,0,0,0,0,0,0,3
2,372149,2,2.615384615,0.230769231,0.307692308,2.692307692,5.307692308,0.153846154,0.230769231,0.307692308,4.076923077,13.46153846,17.92307692,1.692307692,5.076923077,15.15384615,39,0.615384615,36.23076923,60.92307692,1,1.769230769,5,1.230769231,151.2307692,0.538461538,0.769230769,0.230769231,9.615384615,0,0.076923077,1.769230769,0.692307692,3.538461538,6.153846154,1.846153846,13,0.491217356,1,0.8125,1,10.197,4.511923211,3.930052198,-13.77640579,585.5384615,2.153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,372149,3,3.6,0.6,0.6,1.44,1.36,1.16,0.4,0.36,3.08,1.8,6.56,3,5.4,6.72,31,0.04,13.08,25.32,6.76,0.8,7.88,0.76,113.4,0.72,3.72,0.6,6.72,0.12,0.52,2.04,5,13.56,8.36,1.6,25,0.802954227,0.862068966,0.595238095,1,17.508,7.774889915,4.634150782,37.46156273,591.08,6.2,0.19047619,1,21,0,0,0,0,0,0,0,0,0,0,17
4,372149,4,4.511627907,0.441860465,0.674418605,2.953488372,1.395348837,0.511627907,0.348837209,0.348837209,2.930232558,7.953488372,10.46511628,2.465116279,3.651162791,6.023255814,33.1627907,0.488372093,19.25581395,32.97674419,1.395348837,0.511627907,6.837209302,1.186046512,142.8837209,1.488372093,16.41860465,0.534883721,7.162790698,0.023255814,0.697674419,2.255813953,2.395348837,3.209302326,8.348837209,1.88372093,43,0.829658345,0.914893617,0.682539683,1,22.933,10.28945678,5.744310135,70.47353121,651.0232558,4.697674419,0.25,2,51,115,0,0,0,0,0,0,0,0,0,4
5,372149,5,2.833333333,0.4,0.533333333,2.9,0.7,0.066666667,0.566666667,0.533333333,3.533333333,5.166666667,18.66666667,6.166666667,4.7,5.633333333,27.56666667,0.4,21.03333333,35,0.666666667,0.4,5.433333333,1.566666667,198.5666667,6.4,1.933333333,1.033333333,9.1,0.033333333,0.866666667,1.966666667,0.633333333,2.9,11.03333333,2.633333333,30,0.838063727,0.882352941,0.612244898,1,19.195,8.682800911,4.7370961,60.96191027,34.96666667,3.866666667,0.272727273,2,11,65,0,0,0,0,0,0,0,0,0,1
6,372149,6,1.872340426,0.319148936,0.255319149,2.14893617,2.106382979,0.191489362,0.276595745,0.340425532,1.744680851,8.234042553,9.234042553,2.510638298,7.957446809,2.936170213,28.23404255,0.468085106,26.29787234,47.93617021,0.936170213,0.531914894,3.404255319,0.829787234,95.38297872,0.510638298,0.787234043,0.553191489,5.595744681,0.042553191,0.638297872,1.510638298,0.85106383,1.723404255,7.744680851,1.106382979,47,0.793584474,0.959183673,0.671428571,1,24.149,10.18294669,6.19591667,-64.80433119,533.4468085,4.957446809,0.586206897,2,7,73,0,0,0,0,0,0,0,0,0,5
7,372149,7,3.571428571,0.267857143,0.571428571,2.142857143,5.857142857,0.053571429,0.696428571,0.303571429,2.571428571,19.89285714,11.16071429,5.035714286,7.767857143,4.696428571,31.48214286,0.785714286,28.875,47.05357143,1.232142857,0.678571429,5.839285714,1.107142857,136.7321429,5.071428571,0.714285714,0.196428571,6.946428571,0.071428571,0.660714286,2.339285714,0.321428571,2.321428571,11.46428571,1.642857143,56,0.610885398,0.589473684,0.4,1,41.475,12.04152554,9.533504977,7.698869169,542.7142857,5.053571429,0.5,3,6,87,137,0,0,0,0,0,0,0,0,2
8,372149,8,3.1,0.1,0,0.7,3.8,0.1,0.5,0.1,0.6,17,8.4,1.5,4.1,1.3,35,0.4,31.3,53.4,0.6,0.8,5.8,0.8,135.7,0.4,0.3,0.2,6.7,0,0.4,2.1,0.2,1.9,4.6,1.7,10,0.73536363,0.909090909,0.666666667,1,9.461,4.702335796,3.186644745,6.181246208,606.9,6.2,0.5,2,38,68,0,0,0,0,0,0,0,0,0,7
9,372149,9,5.391304348,1.173913043,0.782608696,3.173913043,0.260869565,1.173913043,1.304347826,0.52173913,1.260869565,3.695652174,4.826086957,2.130434783,5.391304348,7.173913043,26.52173913,0.304347826,10.17391304,15.69565217,18.30434783,0.695652174,10,0.956521739,96.56521739,1.130434783,10.39130435,0.173913043,6.086956522,0.130434783,0.739130435,1.347826087,0.913043478,5.347826087,58.65217391,1.391304348,23,0.569438541,0.851851852,0.638888889,1,15.829,6.370054117,5.236400488,61.11437872,820.2173913,4,0.315789474,2,74,125,0,0,0,0,0,0,0,0,0,17
10,372149,10,2.88,0.28,0.32,2.28,8.92,0.04,0.4,0.44,0.6,31.48,6.72,1.84,3.56,1.16,27.32,0.44,20.12,34.56,0.56,0.52,5.12,1,120.92,0.6,0.44,0.12,6.48,0,0.56,2.04,0.32,1.24,4.48,1.6,25,0.861114368,0.862068966,0.625,1,17.326,8.454883895,4.298558478,-15.94696219,1369.16,7.28,0.363636364,3,59,60,160,0,0,0,0,0,0,0,0,6
11,372149,11,3.217391304,0.434782609,0.652173913,1.130434783,0.173913043,0.086956522,0.260869565,0.434782609,2.826086957,1.739130435,13.82608696,2.695652174,10.13043478,1.391304348,31.69565217,0.565217391,28.34782609,49.47826087,1.260869565,0.608695652,3.695652174,1.130434783,165.5217391,0.565217391,0.434782609,0.913043478,7.47826087,0,0.695652174,2.869565217,0.391304348,1.130434783,3.52173913,1.782608696,23,0.92393433,0.766666667,0.469387755,1,18.914,9.565868309,3.659433561,57.35968009,42,3.956521739,0.333333333,3,5,42,66,0,0,0,0,0,0,0,0,1
12,372149,12,5.315789474,0.342105263,0.407894737,1.789473684,0.263157895,0.210526316,0.578947368,0.5,0.75,2.644736842,4.460526316,2.723684211,33.68421053,1.328947368,43.23684211,0.75,7.131578947,12.13157895,0.605263158,0.697368421,5,0.710526316,99.11842105,1.618421053,0.289473684,0.263157895,6.842105263,0.092105263,0.815789474,2.276315789,0.592105263,2.078947368,15.85526316,1.381578947,76,0.880471246,0.730769231,0.447058824,1,42.542,15.82691088,7.503531338,-22.36649691,234.8815789,5.065789474,0.234042553,2,50,174,0,0,0,0,0,0,0,0,0,8
13,372149,13,3.214285714,0.380952381,0.833333333,4.976190476,1.071428571,0.238095238,0.428571429,0.380952381,1.928571429,4.904761905,9.380952381,2.880952381,27.26190476,2.285714286,27.26190476,0.476190476,18.76190476,33.80952381,0.80952381,0.714285714,4.357142857,0.714285714,185.5,1.047619048,2.571428571,0.19047619,6.714285714,0.071428571,0.595238095,1.80952381,0.738095238,1.547619048,7.285714286,1.666666667,42,0.911300715,0.84,0.583333333,1,26.208,12.25817131,5.04719701,-8.765083334,260.3333333,7.69047619,0.166666667,2,145,227,0,0,0,0,0,0,0,0,0,8
14,372149,14,1.846153846,0.230769231,0.307692308,2.076923077,3.769230769,0.230769231,0.153846154,0.846153846,1.230769231,12.61538462,10,1.230769231,3.615384615,0.769230769,23.23076923,0.461538462,25.15384615,45.15384615,0.384615385,0.307692308,3.923076923,0.846153846,112.6153846,0.692307692,0.384615385,0.076923077,5.076923077,0.076923077,0.461538462,1.692307692,0.384615385,1.153846154,3.538461538,0.769230769,13,0.891914402,0.866666667,0.722222222,1,12.554,6.65915288,3.011297348,8.585280676,1056.769231,6.923076923,0.384615385,2,71,142,0,0,0,0,0,0,0,0,0,7
15,372149,15,3.12,0.4,0.52,1.72,0.44,0.44,0.44,0.28,2.48,1.92,14.56,4.96,2.84,3.08,27.28,0.4,24.68,44,5.92,0.68,5.08,0.6,142.52,0.68,0.64,0.12,6.24,0.04,0.72,1.72,0.6,8.2,6.6,1.92,25,0.651610825,0.806451613,0.510204082,1,18.914,7.393717523,5.608529919,-59.95082045,1115.44,4.48,0.454545455,1,111,0,0,0,0,0,0,0,0,0,0,10
16,372149,16,2.714285714,0.142857143,1,1.857142857,0.428571429,0.285714286,0.142857143,0.428571429,6.285714286,3.571428571,14.71428571,5.428571429,2.142857143,2,30,0.571428571,18.71428571,29.42857143,1.857142857,1.714285714,6.285714286,1,152.8571429,1.142857143,0.571428571,0.428571429,4.571428571,0.142857143,0.571428571,1.285714286,0.714285714,7.857142857,2.714285714,1.571428571,7,0.856222401,1,0.875,1,6.922,4.312826484,2.228038055,-81.65037788,1181.571429,7.285714286,1,1,34,0,0,0,0,0,0,0,0,0,0,10
17,372149,17,5.434782609,0.347826087,1.47826087,4.217391304,0.47826087,0.260869565,0.47826087,0.434782609,2.739130435,13.82608696,6.086956522,4.956521739,29.56521739,2.260869565,32.04347826,0.695652174,10.30434783,20.13043478,0.565217391,0.47826087,12.39130435,0.826086957,125.7826087,1,6.695652174,0.913043478,5.782608696,0.130434783,0.739130435,2.347826087,0.347826087,3.652173913,9.52173913,1.695652174,23,0.836044675,0.92,0.71875,1,16.747,7.660332665,4.20292863,89.66198749,93.39130435,5.260869565,0.333333333,2,90,133,0,0,0,0,0,0,0,0,0,8
18,372149,18,1.666666667,0.333333333,0,1.666666667,2.333333333,0,0,0.333333333,0.666666667,21.33333333,10.33333333,2.333333333,5,2,37.66666667,0,35.33333333,47.66666667,0.333333333,0.666666667,8.333333333,1.333333333,204.6666667,2,14,0,4,0,1.333333333,1.333333333,0,1.666666667,3.333333333,1.666666667,3,0.730296743,1,0.75,1,3.093,2.581988897,1.763834207,-45,167.6666667,6.333333333,1,1,82,0,0,0,0,0,0,0,0,0,0,4
19,372149,19,4.928571429,0.5,0.357142857,1.714285714,0.5,0.214285714,0.571428571,0.142857143,5.785714286,2.428571429,20.57142857,6.928571429,11.21428571,1.428571429,33.14285714,0.285714286,20.21428571,33.85714286,0.357142857,0.571428571,6,1.5,153.0714286,2.357142857,4.285714286,3.857142857,4.857142857,0,0.571428571,2.071428571,0.571428571,4.357142857,7.071428571,2,14,0.916146128,0.933333333,0.56,1,12.273,7.019919487,2.813895754,42.05468679,290.1428571,6,0.5,2,67,93,0,0,0,0,0,0,0,0,0,12
20,372149,20,4.384615385,0.351648352,0.593406593,3.186813187,0.626373626,0.054945055,0.835164835,0.505494505,3.494505495,4.274725275,9.89010989,1.978021978,24.56043956,1.505494505,34.26373626,0.604395604,13.58241758,23.72527473,0.582417582,0.769230769,4.769230769,0.758241758,162.0769231,1.813186813,0.417582418,0.538461538,6.626373626,0.043956044,0.769230769,1.967032967,0.615384615,2.582417582,9.010989011,1.494505495,91,0.717403243,0.739837398,0.5,1,48.314,14.93276513,10.40303263,46.46588533,449.7802198,5.703296703,0.092592593,1,183,0,0,0,0,0,0,0,0,0,0,8
21,372149,21,1.7,0.45,0.35,1,0.9,0.95,0.4,0.1,1.25,2.8,3,2,3.7,1.3,34,0.05,14.3,26.6,1.5,0.5,5.5,0.4,82.85,0.7,13.75,0.3,4.2,0,0.3,1.35,4.2,5.3,7.5,1.2,20,0.961034934,0.740740741,0.317460317,1,21.544,10.78596916,2.981532492,50.32030985,597.7,6.5,0.526315789,2,3,68,0,0,0,0,0,0,0,0,0,17
22,372149,22,2.451612903,0.387096774,0.419354839,2.032258065,4.290322581,0.096774194,0.806451613,0.483870968,1.806451613,16.41935484,11.80645161,3.870967742,2.677419355,1.35483871,30.32258065,0.709677419,21.41935484,38.16129032,0.612903226,0.677419355,4.774193548,0.903225806,126.6451613,0.709677419,0.806451613,0.193548387,6.580645161,0.129032258,0.64516129,2.193548387,0.516129032,1.64516129,7.838709677,1.451612903,31,0.954766929,0.815789474,0.382716049,1,24.455,12.59727554,3.745865326,48.03246122,1033.258065,5.419354839,0.444444444,2,89,155,0,0,0,0,0,0,0,0,0,2
23,372149,23,2.807692308,0.307692308,0.461538462,2.846153846,8.384615385,0.038461538,0.346153846,0.461538462,0.423076923,28.26923077,5.730769231,1.038461538,3,1.230769231,30.80769231,0.807692308,18.88461538,36.38461538,0.384615385,0.538461538,5.269230769,0.846153846,120.6923077,0.615384615,0.192307692,0.192307692,5.5,0.115384615,0.461538462,1.884615385,1.730769231,1.423076923,4.307692308,1.192307692,26,0.737998193,0.962962963,0.742857143,1,15.92,7.1752034,4.841846535,-2.80957933,1146.153846,8.192307692,0.4,2,26,156,0,0,0,0,0,0,0,0,0,16
24,372149,24,3.390243902,0.268292683,0.451219512,1.487804878,3.524390244,0.097560976,0.5,0.475609756,2.56097561,9.902439024,7.573170732,5.182926829,21.24390244,2.56097561,32.23170732,0.682926829,18.84146341,32.54878049,0.597560976,0.597560976,5.390243902,1.146341463,133.4146341,1.37804878,0.829268293,0.719512195,6,0.085365854,0.536585366,1.804878049,1.487804878,2.548780488,7.585365854,1.475609756,82,0.926318761,0.780952381,0.455555556,1,41.632,18.37884108,6.924057399,43.76625705,625.0731707,7.170731707,0.244897959,2,38,196,0,0,0,0,0,0,0,0,0,8
25,372149,25,3.041666667,0.291666667,0.375,1.833333333,4.75,0.125,0.5,0.583333333,0.875,18.20833333,6.791666667,1.25,3.583333333,2.875,29.83333333,0.458333333,20.79166667,39.29166667,0.5,0.708333333,4.958333333,0.625,149.75,9.416666667,0.541666667,0.125,6.25,0.041666667,0.625,2.208333333,0.75,1.291666667,4,1.166666667,24,0.865958934,0.96,0.75,1,16.474,8.038424666,4.020137643,-11.90120403,899.5833333,6.666666667,0.473684211,2,76,127,0,0,0,0,0,0,0,0,0,6
26,372149,26,2.378378378,0.324324324,0.486486486,2.081081081,3.72972973,0.081081081,0.243243243,0.378378378,2.621621622,17.64864865,6.540540541,4.351351351,4.378378378,0.675675676,27.72972973,0.594594595,14.83783784,27.72972973,1.162162162,0.810810811,4.864864865,0.783783784,139.5135135,0.837837838,0.378378378,0.108108108,5.648648649,0.081081081,0.675675676,1.837837838,0.513513514,1.297297297,9.783783784,1.540540541,37,0.921264921,0.74,0.480519481,1,27.06,12.17942551,4.737012852,19.34568671,1136,7.918918919,0.366666667,2,23,156,0,0,0,0,0,0,0,0,0,2
27,372149,27,4.565217391,0.173913043,0.347826087,2.347826087,0.391304348,0.217391304,0.347826087,0.173913043,5.608695652,2.913043478,17.73913043,6.565217391,3.47826087,2.47826087,25.69565217,0.47826087,14.73913043,27.26086957,0.47826087,0.565217391,5.173913043,1.086956522,158.5652174,1.173913043,1.173913043,1.173913043,4.608695652,0.217391304,0.652173913,2.391304348,0.52173913,2.130434783,5.956521739,1.434782609,23,0.815664141,0.958333333,0.71875,1,16.102,7.381147958,4.270183934,7.644332119,114.6086957,7.347826087,0.388888889,2,47,62,0,0,0,0,0,0,0,0,0,3
28,372149,28,1.846153846,0.230769231,0.153846154,1.461538462,0.153846154,0.076923077,0.230769231,0.230769231,2.538461538,2,13.76923077,3.615384615,2.923076923,1.307692308,26.84615385,0,21.30769231,36.23076923,0.076923077,0.461538462,2.923076923,0.692307692,114,0.846153846,0.153846154,0.307692308,4.692307692,0.076923077,0.384615385,1.153846154,0.461538462,1.230769231,0.846153846,1.538461538,13,0.884710788,0.619047619,0.371428571,1,16.656,8.12195874,3.78597266,19.14942153,150,7.384615385,0.230769231,2,49,192,0,0,0,0,0,0,0,0,0,3
29,372149,29,4.291666667,0.208333333,0.666666667,1.791666667,0.208333333,0.291666667,0.416666667,0.583333333,3.25,2.333333333,11.29166667,5.666666667,11.58333333,4.416666667,38.20833333,0.583333333,18.08333333,32.5,0.791666667,0.75,5.25,1,115.7083333,0.958333333,2.541666667,1.583333333,6.25,0.041666667,0.75,2.083333333,1.083333333,5.416666667,9,1.708333333,24,0.729096015,0.857142857,0.5,1,17.806,7.215193234,4.938160694,14.92950808,213.3333333,7.666666667,0.333333333,3,92,105,173,0,0,0,0,0,0,0,0,10
30,372149,30,6.916666667,0.571428571,0.630952381,2.94047619,1.357142857,1.30952381,0.571428571,0.55952381,3.642857143,4.345238095,11.60714286,6.738095238,39.85714286,1.988095238,46.26190476,0.607142857,13.78571429,22.64285714,6.404761905,0.869047619,9.142857143,1.154761905,132.5,3.023809524,11.04761905,0.404761905,9.642857143,0.142857143,1,2.75,2,5.678571429,11.48809524,1.94047619,84,0.809417373,0.857142857,0.525,1,41.293,15.36229513,9.021258682,-20.25589671,691.7261905,4.202380952,0.16,3,53,116,205,0,0,0,0,0,0,0,0,10
31,372149,31,4.76,1.24,0.546666667,3.44,0.786666667,0.88,0.813333333,0.386666667,4.36,3.68,13.22666667,8.053333333,6.346666667,1.813333333,34.57333333,0.6,17.14666667,31.6,11.70666667,0.746666667,7.826666667,1.24,131.36,2.573333333,1.026666667,0.84,7.253333333,0.053333333,0.88,2.16,0.96,6.306666667,20.68,1.706666667,75,0.502054622,0.925925926,0.625,1,32.204,11.26933081,9.746122005,-13.67415822,834.8666667,4.146666667,0.384615385,3,69,97,107,0,0,0,0,0,0,0,0,10
32,372149,32,2.4375,0.270833333,0.6875,1.8125,1.708333333,0.083333333,0.208333333,0.1875,3,9.020833333,10.9375,3.479166667,4.520833333,6.229166667,22.875,0.333333333,17.47916667,31.08333333,0.583333333,0.916666667,5.395833333,0.854166667,123.2916667,0.833333333,5.354166667,0.5625,5.4375,0.083333333,0.4375,1.395833333,0.25,2.354166667,2.166666667,1.270833333,48,0.827103321,0.923076923,0.727272727,1,24.893,10.83145485,6.087818179,-2.004485012,1078.583333,8.270833333,0.466666667,3,98,170,180,0,0,0,0,0,0,0,0,1
33,372149,33,3.2,0.266666667,0.4,1.8,5.2,0,0.8,0.466666667,2.2,16.86666667,12.66666667,1.266666667,3.266666667,26.8,32,0.866666667,23.06666667,40.06666667,0.933333333,1.333333333,22,1.266666667,141.2,0.4,0.6,1,4.733333333,0.2,0.533333333,1.933333333,0.733333333,2.666666667,7.8,1.666666667,15,0.756062754,1,0.625,1,12.637,5.850390543,3.829075526,-8.888202823,1157.8,7.933333333,0.428571429,3,56,112,144,0,0,0,0,0,0,0,0,1
34,372149,34,3.8125,0.541666667,0.8125,2.5,0.541666667,0.354166667,0.645833333,0.270833333,3.75,3.166666667,12.35416667,7.791666667,24.25,1.416666667,37.77083333,0.6875,16.8125,32.16666667,1.395833333,0.625,5.770833333,0.75,123.5416667,1.104166667,6.0625,2.104166667,7.354166667,0.145833333,0.75,2.395833333,0.729166667,5.104166667,10.10416667,1.729166667,48,0.65870247,0.705882353,0.533333333,1,34.9,10.64249434,8.007450195,-43.28657922,1175.770833,8.416666667,0.333333333,3,16,56,171,0,0,0,0,0,0,0,0,8
35,372149,35,3.122807018,0.631578947,0.280701754,1.98245614,1.614035088,0.333333333,0.649122807,0.368421053,2.543859649,9.456140351,13.47368421,3.49122807,3.175438596,9.192982456,30.52631579,0.368421053,21.40350877,37.59649123,5.157894737,0.929824561,5.666666667,0.859649123,134,1.157894737,0.350877193,0.263157895,7.350877193,0.052631579,0.403508772,1.877192982,0.50877193,3.175438596,13.96491228,1.807017544,57,0.583342765,0.876923077,0.633333333,1,27.341,9.835602824,7.988733209,-3.238246411,1193.719298,8.350877193,0.454545455,2,72,236,0,0,0,0,0,0,0,0,0,10
36,372149,36,2.3,0.366666667,0.333333333,1.5,3.633333333,0.066666667,0.333333333,0.2,1.133333333,18.53333333,13.16666667,2.066666667,6.166666667,1.566666667,28.76666667,0.466666667,34.56666667,56.53333333,0.433333333,0.7,4.066666667,0.866666667,128.4666667,0.7,0.566666667,0.1,5.2,0.066666667,0.5,1.7,0.3,1.266666667,2.7,1.233333333,30,0.87596201,0.909090909,0.476190476,1,20.436,9.412434341,4.540370982,-35.42003339,381.8,7.366666667,0.36,3,114,135,162,0,0,0,0,0,0,0,0,2
37,372149,37,3.709677419,0.322580645,0.516129032,0.935483871,0.129032258,0.032258065,0.612903226,0.35483871,2.580645161,1,14.32258065,1.774193548,9.322580645,12.06451613,36.09677419,0.483870968,24.41935484,42.5483871,0.516129032,0.935483871,7.064516129,0.64516129,143.2580645,0.838709677,4.483870968,1.032258065,6.096774194,0.032258065,0.64516129,2.225806452,0.903225806,3.290322581,7.838709677,1.35483871,31,0.809886038,0.96875,0.688888889,1,19.377,8.665605822,5.083133917,-2.618255867,461.0967742,8.548387097,0.391304348,1,147,0,0,0,0,0,0,0,0,0,0,1
38,372149,38,3.2,0.32,0.68,1.8,3.48,0.04,0.4,0.44,0.72,7.92,6.04,3.2,11.88,1.44,29.44,0.4,15.44,27.96,0.44,0.44,4.6,0.88,136.92,0.64,0.4,0.16,7.24,0,0.8,1.96,0.32,1.56,5.96,2.24,25,0.75312776,0.757575758,0.520833333,1,18.823,7.662530302,5.040981654,-3.710007448,614.32,8.08,0.409090909,2,8,24,0,0,0,0,0,0,0,0,0,8
39,372149,39,3.173913043,0.369565217,0.347826087,3.673913043,1.434782609,0.260869565,0.217391304,0.47826087,4.565217391,6.673913043,12.32608696,5.195652174,3.608695652,1.739130435,29.60869565,0.47826087,16.69565217,27.7826087,1.086956522,0.565217391,7.52173913,0.869565217,122.4130435,1.717391304,22,0.434782609,7.347826087,0.043478261,0.782608696,2.173913043,0.586956522,3.565217391,1.586956522,1.695652174,46,0.734514675,0.92,0.657142857,1,24.728,9.775557486,6.633622952,13.4647903,662.7391304,8.369565217,0.333333333,2,52,138,0,0,0,0,0,0,0,0,0,4
40,372149,40,2.666666667,0.4,0.733333333,2.333333333,1.733333333,0,0.2,0.266666667,3.333333333,7.066666667,12.93333333,4.6,3.933333333,4.066666667,29.2,0.733333333,20.33333333,32.86666667,1,0.6,5.333333333,0.8,136.7333333,0.6,0.333333333,1.666666667,5.266666667,0.066666667,0.2,1.8,0.333333333,1.266666667,7.666666667,1.8,15,0.956433983,0.789473684,0.555555556,1,16.838,9.263173117,2.70437124,-5.96036927,1231.8,8.2,0.533333333,3,79,130,172,0,0,0,0,0,0,0,0,3
41,372149,41,3.367346939,0.306122449,0.408163265,1.836734694,3.775510204,0.142857143,0.571428571,0.428571429,2.959183673,16.14285714,9.040816327,4.816326531,28.32653061,1.714285714,46.12244898,0.836734694,22.08163265,38.89795918,0.387755102,2.102040816,5.734693878,0.755102041,133.3673469,2,0.367346939,0.224489796,5.612244898,0.12244898,0.653061224,2.285714286,0.551020408,2.571428571,8.040816327,1.795918367,49,0.513865732,0.942307692,0.680555556,1,23.049,8.663950473,7.432548608,60.07552904,1297.530612,9.163265306,0.379310345,3,101,269,287,0,0,0,0,0,0,0,0,14
42,372149,42,3.961538462,0.602564103,0.730769231,3.012820513,1.692307692,0.282051282,0.435897436,0.435897436,4.846153846,6.551282051,12.8974359,5.474358974,13.30769231,6.987179487,32.15384615,0.371794872,19.15384615,34.83333333,1.025641026,1,6.448717949,1.012820513,172.4871795,1.730769231,12.26923077,2.179487179,7.217948718,0.064102564,0.705128205,2.230769231,0.615384615,2.692307692,8.128205128,2.051282051,78,0.791225872,0.71559633,0.464285714,1,44.262,15.88697496,9.715266687,69.48741582,50.29487179,5.730769231,0.384615385,4,11,66,102,225,0,0,0,0,0,0,0,4
43,372149,43,3.125,0.6875,0.28125,1.96875,0.3125,0.0625,0.78125,0.1875,4.0625,2.375,17.78125,7.65625,6.53125,1.625,29.34375,0.5625,21.4375,35.625,1.40625,0.4375,5.5,0.84375,129.8125,1.53125,6.1875,0.6875,5.59375,0.09375,0.46875,2.375,0.9375,1.875,13.75,1.375,32,0.794797023,0.96969697,0.711111111,1,19.286,8.43435974,5.118605029,87.72654297,329.0625,7.78125,0.363636364,2,113,182,0,0,0,0,0,0,0,0,0,3
44,372149,44,2.5,0.296296296,0.388888889,1.888888889,2.259259259,0.092592593,0.444444444,0.277777778,1.222222222,11.2037037,9.592592593,3.203703704,12.18518519,1.185185185,33.25925926,0.333333333,20.11111111,35.12962963,0.703703704,0.425925926,6.722222222,0.796296296,121.8148148,3.185185185,0.592592593,0.5,6.87037037,0.055555556,0.333333333,1.666666667,0.388888889,1.777777778,6.222222222,1.518518519,54,0.692281854,0.794117647,0.545454545,1,29.946,11.03931235,7.966268205,82.73643911,500.7222222,6.685185185,0.472222222,4,1,86,106,148,0,0,0,0,0,0,0,8
45,372149,45,2.142857143,0.178571429,0.392857143,1.464285714,1.642857143,0.571428571,0.285714286,0.357142857,2.25,5.107142857,12.75,2.357142857,3.678571429,12.21428571,22.92857143,0.678571429,19.14285714,35.28571429,1.357142857,1.678571429,4.214285714,0.964285714,147.6071429,0.964285714,0.535714286,0.142857143,5.75,0.107142857,0.464285714,1.785714286,0.321428571,5.571428571,6.821428571,1.678571429,28,0.707389867,0.933333333,0.666666667,1,17.516,7.420093096,5.244696778,38.94965722,568.9642857,8.428571429,0.454545455,2,168,176,0,0,0,0,0,0,0,0,0,1
46,372149,46,2.944444444,0.222222222,0.527777778,1.638888889,2.805555556,0.083333333,0.222222222,0.527777778,4.666666667,11.30555556,14.69444444,6.444444444,3.333333333,1.083333333,34.36111111,0.555555556,23.75,40,0.777777778,0.722222222,5.916666667,1.333333333,124.6666667,4.5,2.138888889,0.361111111,6.555555556,0.25,0.611111111,2.638888889,0.444444444,1.833333333,3.416666667,1.833333333,36,0.954376045,0.857142857,0.75,1,25.447,13.41131848,4.004718602,-1.105613622,1330.888889,8.277777778,0.433333333,2,58,150,0,0,0,0,0,0,0,0,0,3
47,372149,47,2.363636364,0.363636364,0.242424242,2.03030303,0.242424242,0.242424242,0.151515152,0.393939394,2.303030303,1.727272727,13.39393939,5.03030303,2.909090909,1.121212121,21.60606061,0.242424242,17.78787879,32.3030303,1,0.424242424,3.939393939,0.575757576,132.2424242,1.515151515,0.606060606,0.606060606,4.848484848,0.181818182,0.393939394,1.636363636,0.393939394,2.909090909,1.363636364,0.96969697,33,0.791916541,0.942857143,0.733333333,1,19.931,8.726384431,5.328586376,2.878098411,122.4242424,9.424242424,0.347826087,3,27,161,213,0,0,0,0,0,0,0,0,3
